time,open,high,low,close,bb1 Upper,bb1 Lower,SMA 200,SMA 60,SMA 20,IT_High,IT_Low,LT_High,LT_Low,Market_Struct,BOS_Count,PivHigh_Dist,PivLow_Dist,Divergence,Volume,Volume MA, rsi, rsi2 ,ADX,ATR,ATR2,ATR3,SqueezeState,MACD,Signal
2025-08-08T07:00:00+09:00,117044.10 ,117560.00 ,117026.30 ,117489.70 ,118029.8581,113916.9219,114946.1355,114793.2583,115973.39,,,,,1,3,0.62 ,1.63 ,0,3298,3007,70.53 ,60.28 ,31.25 ,0.45 ,0.65 ,1.22 ,-1,655.49 ,560.46 
2025-08-08T08:00:00+09:00,117489.70 ,117510.20 ,117230.00 ,117406.60 ,118149.877,114086.573,114943.4185,114837.1133,116118.225,,,,,1,3,0.55 ,1.56 ,0,906,3018,68.99 ,59.86 ,31.62 ,0.38 ,0.66 ,1.23 ,-1,667.34 ,581.23 
2025-08-08T09:00:00+09:00,117406.60 ,117578.00 ,116830.00 ,117223.60 ,118170.5767,114356.8533,114941.0705,114892.4283,116263.715,,,,,1,3,0.39 ,1.41 ,0,2652,3093,65.60 ,58.95 ,32.01 ,0.47 ,0.67 ,1.25 ,-1,654.42 ,596.10 
2025-08-08T10:00:00+09:00,117223.60 ,117223.60 ,116730.40 ,116846.20 ,118127.0366,114631.1934,114936.546,114934.315,116379.115,,,,,1,3,0.07 ,1.09 ,0,1866,3131,59.14 ,57.12 ,32.34 ,0.45 ,0.68 ,1.27 ,-1,606.74 ,606.63 
2025-08-08T11:00:00+09:00,116846.20 ,116879.00 ,116655.40 ,116664.10 ,118031.7416,114932.0784,114937.4895,114995.5483,116481.91,,,,,1,3,0.08 ,0.93 ,0,1082,3113,56.26 ,56.26 ,32.20 ,0.37 ,0.69 ,1.29 ,-1,547.94 ,609.70 
2025-08-08T12:00:00+09:00,116664.10 ,116946.50 ,116642.60 ,116707.60 ,117911.5038,115248.1562,114936.709,115059.415,116579.83,,,,,1,3,0.05 ,0.97 ,0,1884,3161,56.81 ,56.42 ,31.69 ,0.33 ,0.69 ,1.30 ,-1,499.10 ,606.89 
2025-08-08T13:00:00+09:00,116707.60 ,116834.20 ,116630.00 ,116712.40 ,117756.8734,115583.9166,114934.6525,115119.13,116670.395,,,,,1,3,0.04 ,0.97 ,0,748,3086,56.87 ,56.44 ,30.91 ,0.28 ,0.69 ,1.29 ,-1,455.53 ,591.70 
2025-08-08T14:00:00+09:00,116712.40 ,116712.50 ,116475.30 ,116494.80 ,117528.7873,115960.2027,114930.7405,115167.7133,116744.495,117578,,,,1,3,0.93 ,0.79 ,0,1148,3093,53.07 ,55.38 ,29.67 ,0.25 ,0.69 ,1.29 ,1,398.84 ,567.53 
2025-08-08T15:00:00+09:00,116494.80 ,116715.00 ,116360.00 ,116699.90 ,117521.2583,116009.2217,114927.065,115219.5733,116765.24,,,,,1,3,0.75 ,0.96 ,0,1674,2594,56.05 ,56.17 ,28.02 ,0.27 ,0.67 ,1.25 ,-1,366.24 ,539.07 
2025-08-08T16:00:00+09:00,116699.90 ,116916.00 ,116498.90 ,116792.30 ,117524.5121,116039.9679,114922.201,115273.445,116782.24,,,,,1,3,0.67 ,1.04 ,0,1793,2358,57.36 ,56.53 ,26.36 ,0.30 ,0.66 ,1.22 ,-1,343.90 ,504.45 
2025-08-08T17:00:00+09:00,116792.30 ,116890.50 ,116399.00 ,116584.50 ,117514.7191,116074.4909,114913.3325,115322.5517,116794.605,,,,,1,3,0.85 ,0.86 ,0,2474,2292,53.49 ,55.50 ,24.68 ,0.34 ,0.64 ,1.20 ,1,305.90 ,464.29 
2025-08-08T18:00:00+09:00,116584.50 ,116692.70 ,116445.80 ,116647.70 ,117514.7509,116080.3291,114906.524,115374.395,116797.54,,,,,1,3,0.80 ,0.92 ,0,1240,2223,54.50 ,55.75 ,23.03 ,0.30 ,0.63 ,1.17 ,-1,277.69 ,422.43 
2025-08-08T19:00:00+09:00,116647.70 ,116682.00 ,116285.30 ,116505.80 ,117501.7184,116113.9416,114897.1255,115417.7183,116807.83,,,,,1,3,0.92 ,0.80 ,0,1143,2159,51.79 ,55.04 ,21.47 ,0.31 ,0.62 ,1.15 ,-1,241.10 ,381.80 
2025-08-08T20:00:00+09:00,116505.80 ,116874.10 ,116505.70 ,116853.80 ,117508.2979,116129.2921,114889.317,115464.105,116818.795,,,,,1,3,0.62 ,1.09 ,0,1169,2101,57.38 ,56.43 ,19.94 ,0.31 ,0.61 ,1.13 ,-1,237.44 ,347.30 
2025-08-08T21:00:00+09:00,116853.80 ,116853.90 ,116444.60 ,116450.00 ,117484.4688,116177.4612,114879.202,115507.8017,116830.965,,,,,1,3,0.97 ,0.75 ,0,1059,1924,50.11 ,54.44 ,18.51 ,0.33 ,0.58 ,1.09 ,-1,199.66 ,314.03 
2025-08-08T22:00:00+09:00,116450.00 ,116900.00 ,116448.40 ,116865.60 ,117482.7655,116218.9845,114872.0065,115559.3417,116850.875,,,,,1,3,0.61 ,1.10 ,0,1823,1914,56.26 ,56.06 ,17.20 ,0.35 ,0.57 ,1.06 ,-1,200.94 ,285.75 
2025-08-08T23:00:00+09:00,116865.60 ,117222.00 ,116326.40 ,116452.20 ,117486.7661,116208.8639,114861.032,115607.1683,116847.815,,,,,1,3,0.97 ,0.75 ,0,5049,2106,49.70 ,54.10 ,16.22 ,0.49 ,0.57 ,1.06 ,1,166.67 ,259.95 
2025-08-09T00:00:00+09:00,116452.20 ,116505.00 ,115873.70 ,116170.10 ,117438.3365,116134.6635,114848.8105,115652.245,116786.5,,,,,1,3,1.21 ,0.51 ,0,4537,2017,45.78 ,52.82 ,15.38 ,0.51 ,0.56 ,1.04 ,-1,115.42 ,232.08 
2025-08-09T01:00:00+09:00,116170.10 ,116335.00 ,115955.10 ,116158.20 ,117425.8467,116051.0733,114836.8765,115698.5533,116738.46,,,,,1,3,1.22 ,0.50 ,0,2514,1980,45.62 ,52.76 ,14.69 ,0.45 ,0.55 ,1.03 ,-1,73.00 ,201.98 
2025-08-09T02:00:00+09:00,116158.20 ,116666.00 ,116121.00 ,116666.00 ,117392.9329,116046.1771,114827.378,115741.1383,116719.555,,,,,1,3,0.78 ,0.93 ,0,1909,1998,53.28 ,54.78 ,14.11 ,0.45 ,0.55 ,1.03 ,-1,79.44 ,176.82 
2025-08-09T03:00:00+09:00,116666.00 ,116850.00 ,116278.10 ,116459.80 ,117249.1802,116086.9398,114817.356,115781.53,116668.06,,,,,1,3,0.96 ,0.76 ,0,3332,2000,50.19 ,53.83 ,13.80 ,0.47 ,0.55 ,1.03 ,1,67.14 ,153.42 
2025-08-09T04:00:00+09:00,116459.80 ,116673.30 ,116283.10 ,116389.80 ,117100.7066,116133.7334,114807.6585,115818.5267,116617.22,117222,,,,1,3,0.72 ,0.70 ,-1,1004,2005,49.15 ,53.50 ,13.79 ,0.42 ,0.56 ,1.04 ,1,51.15 ,132.32 
2025-08-09T05:00:00+09:00,116389.80 ,116850.00 ,116247.50 ,116845.00 ,117009.5847,116186.9953,114798.984,115867.6783,116598.29,,115873.7,117578,,1,3,0.32 ,0.83 ,0,835,1914,55.61 ,55.28 ,14.13 ,0.45 ,0.56 ,1.04 ,1,74.35 ,114.19 
2025-08-09T06:00:00+09:00,116845.00 ,116916.10 ,116690.60 ,116870.00 ,117013.7638,116185.1962,114790.7405,115914.8567,116599.48,,,,,1,3,0.30 ,0.85 ,0,956,1869,55.94 ,55.38 ,14.55 ,0.37 ,0.55 ,1.03 ,1,93.67 ,102.42 
2025-08-09T07:00:00+09:00,116870.00 ,116932.00 ,116691.00 ,116826.00 ,117032.7762,116182.3738,114785.49,115961.7517,116607.575,,,,,1,3,0.34 ,0.82 ,0,606,1845,55.16 ,55.16 ,15.29 ,0.31 ,0.55 ,1.02 ,1,104.23 ,91.67 
2025-08-09T08:00:00+09:00,116826.00 ,116858.70 ,116589.50 ,116614.70 ,117025.6816,116180.1784,114777.2785,116002.33,116602.93,,,,,1,3,0.52 ,0.64 ,0,530,1777,51.45 ,54.15 ,16.18 ,0.29 ,0.54 ,1.01 ,1,94.47 ,83.65 
2025-08-09T09:00:00+09:00,116614.70 ,116700.00 ,116524.00 ,116530.70 ,117014.6008,116173.0892,114767.4965,116046.7967,116593.845,,,,,1,3,0.59 ,0.56 ,0,502,1765,50.01 ,53.75 ,17.05 ,0.24 ,0.54 ,1.01 ,1,79.03 ,79.61 
2025-08-09T10:00:00+09:00,116530.70 ,116602.30 ,116480.70 ,116515.50 ,117014.7571,116175.0029,114761.518,116085.2317,116594.88,,,,,1,3,0.61 ,0.55 ,0,324,1724,49.74 ,53.67 ,17.74 ,0.20 ,0.54 ,1.00 ,1,64.83 ,78.70 
2025-08-09T11:00:00+09:00,116515.50 ,116515.60 ,116350.00 ,116360.50 ,117006.7757,116149.0443,114755.29,116105.6683,116577.91,,,,,1,3,0.74 ,0.42 ,0,986,1689,46.94 ,52.92 ,18.10 ,0.18 ,0.53 ,0.99 ,1,40.60 ,74.39 
2025-08-09T12:00:00+09:00,116360.50 ,116438.00 ,116300.00 ,116341.10 ,116984.201,116126.499,114753.355,116121.9283,116555.35,116932,,,,1,3,0.51 ,0.40 ,0,2059,1703,46.59 ,52.83 ,18.08 ,0.16 ,0.52 ,0.97 ,1,19.61 ,69.10 
2025-08-09T13:00:00+09:00,116341.10 ,116635.60 ,116314.10 ,116393.40 ,116980.1032,116111.4868,114752.992,116143.6683,116545.795,,,,,1,3,0.46 ,0.45 ,0,4450,1801,47.73 ,53.06 ,17.81 ,0.20 ,0.51 ,0.95 ,1,7.11 ,64.21 
2025-08-09T14:00:00+09:00,116393.40 ,116939.20 ,116373.40 ,116691.90 ,116984.8076,116111.2024,114754.063,116164.3333,116548.005,,,,,1,3,0.21 ,0.70 ,0,3587,1919,53.80 ,54.36 ,17.55 ,0.29 ,0.51 ,0.95 ,1,21.04 ,58.29 
2025-08-09T15:00:00+09:00,116691.90 ,116701.70 ,116494.00 ,116614.20 ,116990.6882,116116.1618,114757.3835,116185.0967,116553.425,,,,,1,3,0.27 ,0.63 ,0,1264,1925,52.10 ,53.96 ,17.41 ,0.25 ,0.50 ,0.94 ,1,25.53 ,50.72 
2025-08-09T16:00:00+09:00,116614.20 ,116860.00 ,116587.30 ,116707.10 ,116967.5898,116124.5902,114762.384,116210.0717,116546.09,,,,,1,3,0.19 ,0.71 ,0,844,1908,53.97 ,54.37 ,17.58 ,0.25 ,0.50 ,0.93 ,1,36.16 ,43.15 
2025-08-09T17:00:00+09:00,116707.10 ,117130.00 ,116707.10 ,117059.20 ,117050.6392,116102.4608,114770.893,116244.5867,116576.55,,116300,,,1,4,0.11 ,0.65 ,0,1914,1951,60.29 ,55.88 ,18.23 ,0.29 ,0.49 ,0.92 ,1,72.16 ,40.67 
2025-08-09T18:00:00+09:00,117059.20 ,117460.00 ,116990.50 ,117459.90 ,117206.7482,116005.7818,114781.8475,116285.39,116606.265,,,,,1,4,0.45 ,0.99 ,0,3183,2019,66.01 ,57.52 ,19.60 ,0.32 ,0.49 ,0.92 ,-1,131.51 ,46.51 
2025-08-09T19:00:00+09:00,117459.90 ,117888.00 ,117335.00 ,117389.20 ,117338.4256,115967.8044,114789.25,116324.3617,116653.115,,,,,1,4,0.39 ,0.93 ,0,5173,2025,64.25 ,57.14 ,21.72 ,0.37 ,0.48 ,0.90 ,-1,170.87 ,58.29 
2025-08-09T20:00:00+09:00,117389.20 ,117420.50 ,117036.70 ,117065.50 ,117367.9483,116027.8217,114796.632,116359.72,116697.885,,,,115873.7,1,4,0.11 ,0.65 ,0,2733,1935,56.79 ,55.42 ,24.05 ,0.36 ,0.47 ,0.88 ,-1,173.94 ,73.10 
2025-08-09T21:00:00+09:00,117065.50 ,117196.00 ,116961.00 ,117065.80 ,117383.2398,116103.2902,114803.759,116396.4767,116743.265,,,,,1,4,0.11 ,0.65 ,0,1632,1891,56.80 ,55.42 ,26.25 ,0.31 ,0.46 ,0.86 ,-1,174.39 ,90.30 
2025-08-09T22:00:00+09:00,117065.80 ,117110.90 ,116825.70 ,116923.20 ,117399.699,116112.551,114810.7985,116433.445,116756.125,,,,,1,4,0.01 ,0.53 ,0,2256,1909,53.62 ,54.67 ,28.21 ,0.29 ,0.45 ,0.84 ,-1,161.38 ,107.44 
2025-08-09T23:00:00+09:00,116923.20 ,116964.90 ,116710.40 ,116925.10 ,117411.9809,116146.7991,114819.84,116473.6133,116779.39,,,,,1,4,0.01 ,0.53 ,0,2879,1886,53.65 ,54.67 ,29.74 ,0.26 ,0.43 ,0.81 ,-1,149.49 ,121.72 
2025-08-10T00:00:00+09:00,116925.10 ,117090.20 ,116652.20 ,116846.10 ,117409.3485,116195.0615,114828.967,116512.55,116802.205,117888,,,,1,4,0.89 ,0.47 ,0,5974,2134,51.79 ,54.25 ,30.79 ,0.30 ,0.43 ,0.79 ,-1,132.18 ,133.57 
2025-08-10T01:00:00+09:00,116846.10 ,116898.70 ,116583.30 ,116602.50 ,117402.9791,116177.1809,114839.1775,116550.695,116790.08,,,,,1,4,1.10 ,0.26 ,0,1244,2155,46.44 ,52.95 ,31.22 ,0.29 ,0.41 ,0.77 ,-1,97.67 ,140.40 
2025-08-10T02:00:00+09:00,116602.50 ,116749.30 ,116577.80 ,116640.50 ,117393.6789,116163.5311,114848.0175,116585.7333,116778.605,,,,,1,4,1.07 ,0.29 ,0,815,2148,47.35 ,53.13 ,30.97 ,0.24 ,0.40 ,0.75 ,-1,72.56 ,140.45 
2025-08-10T03:00:00+09:00,116640.50 ,116686.50 ,116516.00 ,116591.50 ,117386.8142,116146.9458,114857.497,116618.7883,116766.88,,,,,1,4,1.11 ,0.25 ,0,909,2163,46.26 ,52.86 ,30.35 ,0.21 ,0.40 ,0.74 ,-1,48.14 ,131.18 
2025-08-10T04:00:00+09:00,116591.50 ,116691.10 ,116473.50 ,116508.10 ,117388.4204,116134.6796,114863.758,116648.1033,116761.55,,,,,1,4,1.18 ,0.18 ,0,671,2170,44.38 ,52.41 ,29.42 ,0.20 ,0.39 ,0.73 ,-1,21.82 ,114.62 
2025-08-10T05:00:00+09:00,116508.10 ,116986.10 ,116474.00 ,116741.50 ,117390.1063,116154.0737,114869.115,116678.7767,116772.09,,,,,1,4,0.98 ,0.38 ,0,2165,2253,50.45 ,53.55 ,28.58 ,0.28 ,0.39 ,0.73 ,-1,19.56 ,97.47 
2025-08-10T06:00:00+09:00,116741.50 ,116756.40 ,116347.30 ,116483.40 ,117391.3188,116149.6512,114879.969,116703.2867,116770.485,,,,,1,4,1.21 ,0.16 ,0,1312,2303,44.64 ,52.14 ,27.79 ,0.30 ,0.40 ,0.75 ,-1,-3.02 ,77.75 
2025-08-10T07:00:00+09:00,116483.40 ,116694.60 ,116452.40 ,116510.00 ,117382.248,116173.672,114884.7145,116707.0367,116777.96,,,,,1,4,1.18 ,0.18 ,0,1173,2312,45.34 ,52.27 ,26.96 ,0.27 ,0.41 ,0.76 ,-1,-18.56 ,57.76 
2025-08-10T08:00:00+09:00,116510.00 ,116550.80 ,116398.90 ,116425.20 ,117375.3023,116189.0277,114890.32,116706.585,116782.165,,,,,1,4,1.26 ,0.11 ,0,622,2240,43.46 ,51.81 ,26.10 ,0.23 ,0.41 ,0.77 ,-1,-37.28 ,37.01 
2025-08-10T09:00:00+09:00,116425.20 ,116710.60 ,116420.10 ,116700.50 ,117364.9484,116230.0916,114899.029,116712.64,116797.52,,,,,1,4,1.02 ,0.34 ,0,631,2049,50.63 ,53.19 ,25.36 ,0.23 ,0.42 ,0.78 ,-1,-29.57 ,19.04 
2025-08-10T10:00:00+09:00,116700.50 ,116730.10 ,116520.00 ,116544.40 ,117366.6346,116213.6554,114909.8075,116711.8967,116790.145,,,,,1,4,1.15 ,0.21 ,0,905,1915,46.99 ,52.32 ,24.83 ,0.22 ,0.41 ,0.77 ,-1,-35.64 ,4.22 
2025-08-10T11:00:00+09:00,116544.40 ,117273.60 ,116544.40 ,117273.40 ,117430.1557,116216.0543,114927.149,116728.12,116823.105,,116347.3,,,1,4,0.52 ,0.79 ,0,2097,1957,61.06 ,55.76 ,24.86 ,0.35 ,0.42 ,0.78 ,-1,18.17 ,-1.82 
2025-08-10T12:00:00+09:00,117273.40 ,118475.90 ,117193.20 ,118457.30 ,117842.9807,115978.2493,114953.045,116758.5,116910.615,,,,,1,5,0.48 ,1.78 ,0,13590,2594,73.40 ,60.49 ,25.47 ,0.59 ,0.44 ,0.83 ,-1,154.56 ,10.00 
2025-08-10T13:00:00+09:00,118457.30 ,118715.60 ,118350.90 ,118450.00 ,118128.8448,115831.4652,114975.8085,116795.89,116980.155,,,,,1,5,0.47 ,1.78 ,0,3741,2685,73.25 ,60.45 ,26.77 ,0.50 ,0.46 ,0.86 ,-1,259.07 ,36.36 
2025-08-10T14:00:00+09:00,118450.00 ,118473.50 ,117858.20 ,118000.00 ,118223.1192,115791.2008,114996.6365,116821.4333,117007.16,,,,,1,5,0.09 ,1.40 ,0,3774,2715,64.29 ,57.99 ,28.32 ,0.51 ,0.47 ,0.88 ,-1,302.10 ,67.76 
2025-08-10T15:00:00+09:00,118000.00 ,118120.00 ,117698.30 ,118040.00 ,118327.5207,115752 ,115021.4,116846.8767,117039.7,,,,,1,5,0.13 ,1.43 ,0,2189,2566,64.70 ,58.15 ,30.04 ,0.46 ,0.48 ,0.90 ,-1,335.57 ,105.38 
2025-08-10T16:00:00+09:00,118040.00 ,118201.20 ,117406.30 ,117769.70 ,118401.5487,115748.2713,115043.998,116853.0983,117074.91,,,,,1,5,0.10 ,1.21 ,0,3912,2625,59.67 ,56.71 ,31.59 ,0.53 ,0.49 ,0.92 ,-1,336.40 ,144.82 
2025-08-10T17:00:00+09:00,117769.70 ,118364.10 ,117563.90 ,118258.40 ,118557.8672,115711.2128,115066.49,116872.0883,117134.54,,,,,1,5,0.31 ,1.62 ,0,2816,2684,64.97 ,58.60 ,33.02 ,0.58 ,0.51 ,0.96 ,-1,372.20 ,190.32 
2025-08-10T18:00:00+09:00,118258.40 ,118400.00 ,118076.90 ,118256.00 ,118701.4128,115701 ,115089.7005,116892.2867,117201.18,118715.6,,,,1,5,0.39 ,1.61 ,0,3286,2735,64.93 ,58.58 ,34.02 ,0.48 ,0.53 ,0.98 ,-1,395.82 ,237.58 
2025-08-10T19:00:00+09:00,118256.00 ,118256.10 ,117961.40 ,117973.20 ,118784.4907,115722.6793,115111.301,116900.345,117253.585,,,,,1,5,0.63 ,1.38 ,0,969,2640,59.67 ,57.09 ,34.26 ,0.40 ,0.54 ,1.00 ,-1,387.26 ,284.57 
2025-08-10T20:00:00+09:00,117973.20 ,118468.00 ,117890.00 ,118275.80 ,118905.895,115744.245,115133.379,116914.8317,117325.07,,,,,1,5,0.37 ,1.63 ,0,2743,2478,63.11 ,58.25 ,33.86 ,0.43 ,0.55 ,1.02 ,-1,400.27 ,327.03 
2025-08-10T21:00:00+09:00,118275.80 ,118700.00 ,118188.10 ,118468.00 ,119037.3086,115799.3814,115155.839,116935.5717,117418.345,,,,,1,5,0.21 ,1.79 ,0,2636,2548,65.15 ,58.98 ,33.38 ,0.43 ,0.56 ,1.04 ,-1,421.24 ,356.66 
2025-08-10T22:00:00+09:00,118468.00 ,118640.00 ,118315.70 ,118399.80 ,119137.7921,115874.8279,115178.2175,116961.465,117506.31,,,,,1,5,0.27 ,1.73 ,0,2801,2647,63.80 ,58.61 ,32.94 ,0.38 ,0.57 ,1.06 ,-1,427.42 ,375.36 
2025-08-10T23:00:00+09:00,118399.80 ,118823.90 ,118264.10 ,118742.60 ,119273.3133,115954.4167,115203.668,116996.1067,117613.865,,,,,1,6,0.02 ,2.02 ,0,5809,2892,67.44 ,59.89 ,32.80 ,0.41 ,0.58 ,1.09 ,-1,454.74 ,392.32 
2025-08-11T00:00:00+09:00,118742.60 ,119092.40 ,118519.40 ,118768.80 ,119377.6249,116076 ,115227.923,117030.46,117726.9,,,,,1,6,0.04 ,2.04 ,0,3872,3052,67.71 ,59.99 ,32.96 ,0.43 ,0.60 ,1.12 ,-1,473.06 ,407.60 
2025-08-11T01:00:00+09:00,118768.80 ,118910.00 ,118586.30 ,118632.60 ,119452.0948,116190.8152,115252.9225,117062.4633,117821.455,,,,,1,6,0.07 ,1.93 ,0,1689,3028,64.73 ,59.23 ,33.39 ,0.38 ,0.61 ,1.13 ,-1,471.15 ,422.57 
2025-08-11T02:00:00+09:00,118632.60 ,118665.20 ,118415.50 ,118488.70 ,119454.6057,116388.8343,115277.166,117095.695,117921.72,,,,,1,6,0.19 ,1.81 ,0,752,3000,61.65 ,58.43 ,33.96 ,0.32 ,0.61 ,1.14 ,-1,452.81 ,431.53 
2025-08-11T03:00:00+09:00,118488.70 ,118581.10 ,118400.00 ,118517.00 ,119429.8126,116614.3274,115302.236,117125.98,118022.07,,,,,1,6,0.17 ,1.83 ,0,654,2974,62.03 ,58.54 ,34.55 ,0.27 ,0.61 ,1.14 ,-1,435.53 ,435.94 
2025-08-11T04:00:00+09:00,118517.00 ,118695.20 ,118422.70 ,118631.20 ,119356.0055,116908.7345,115326.6915,117156.6283,118132.37,,,,,1,6,0.07 ,1.93 ,0,970,2992,63.61 ,59.00 ,35.13 ,0.25 ,0.61 ,1.14 ,-1,426.15 ,440.26 
2025-08-11T05:00:00+09:00,118631.20 ,118741.90 ,118050.30 ,118283.70 ,119244 ,117178.6948,115350.1595,117184.9483,118211.53,119092.4,,,,1,6,0.68 ,1.64 ,-1,5107,3216,55.98 ,57.05 ,35.33 ,0.36 ,0.62 ,1.16 ,-1,386.21 ,438.70 
2025-08-11T06:00:00+09:00,118283.70 ,118666.30 ,118040.70 ,118666.30 ,119029.8206,117605.4294,115376.3855,117218.5917,118317.625,,,,,1,6,0.36 ,1.95 ,0,1673,3254,61.46 ,58.59 ,35.10 ,0.42 ,0.64 ,1.19 ,1,381.05 ,434.24 
2025-08-11T07:00:00+09:00,118666.30 ,119032.20 ,118579.50 ,119032.20 ,119005.8409,117805.2891,115406.2565,117260.6983,118405.565,,,,,1,6,0.05 ,2.26 ,0,3186,3308,65.84 ,59.99 ,34.61 ,0.40 ,0.64 ,1.19 ,1,401.85 ,431.39 
2025-08-11T08:00:00+09:00,119032.20 ,119279.40 ,118803.00 ,119239.90 ,119146.7592,117742.6308,115438.456,117300.4667,118444.695,,,,,1,7,0.12 ,2.43 ,0,3477,2803,68.06 ,60.75 ,34.00 ,0.40 ,0.63 ,1.17 ,1,430.13 ,428.66 
2025-08-11T09:00:00+09:00,119239.90 ,119461.00 ,119063.00 ,119086.30 ,119232.2687,117720.7513,115468.09,117344.405,118476.51,,,,,1,7,0.01 ,2.30 ,0,2916,2761,64.71 ,59.89 ,33.54 ,0.38 ,0.62 ,1.15 ,-1,435.14 ,424.45 
2025-08-11T10:00:00+09:00,119086.30 ,120027.00 ,118941.60 ,120008.00 ,119553.9108,117599.9092,115504.657,117396.7783,118576.91,,,,,1,7,0.76 ,3.05 ,0,5326,2839,73.22 ,63.11 ,33.42 ,0.55 ,0.62 ,1.16 ,-1,507.63 ,428.50 
2025-08-11T11:00:00+09:00,120008.00 ,121864.90 ,119927.40 ,121830.00 ,120460.4448,117072.3752,115552.3745,117486.4083,118766.41,,118040.7,,,1,7,2.25 ,3.11 ,0,19129,3686,82.31 ,68.25 ,33.81 ,0.89 ,0.65 ,1.22 ,-1,703.98 ,456.41 
2025-08-11T12:00:00+09:00,121830.00 ,122153.40 ,121528.60 ,121705.40 ,121023.22,116903.17,115600.034,117578.6633,118963.195,,,,,1,7,2.15 ,3.01 ,0,8503,3916,80.30 ,67.60 ,35.05 ,0.77 ,0.67 ,1.25 ,-1,839.85 ,501.33 
2025-08-11T13:00:00+09:00,121705.40 ,122187.50 ,121606.00 ,122080.80 ,121591.9656,116716.6644,115646.74,117677.3733,119154.315,,,,,1,7,2.45 ,3.31 ,0,8839,4217,81.75 ,68.53 ,37.07 ,0.67 ,0.68 ,1.26 ,-1,966.69 ,561.39 
2025-08-11T14:00:00+09:00,122080.80 ,122326.70 ,121810.30 ,122045.70 ,122047.3439,116640.2561,115692.912,117767.035,119343.8,,,,,1,7,2.42 ,3.28 ,0,5996,4352,81.15 ,68.34 ,39.59 ,0.59 ,0.69 ,1.28 ,-1,1052.24 ,635.39 
2025-08-11T15:00:00+09:00,122045.70 ,122326.00 ,121944.90 ,122300.00 ,122474.5958,116645.6842,115740.391,117864.3717,119560.14,,,,,1,7,2.62 ,3.48 ,0,2992,4453,82.17 ,68.97 ,42.44 ,0.49 ,0.69 ,1.29 ,-1,1127.56 ,718.34 
2025-08-11T16:00:00+09:00,122300.00 ,122308.40 ,121456.30 ,121526.30 ,122694.4736,116750.8564,115785.48,117949.98,119722.665,,,,,1,7,2.00 ,2.87 ,0,5409,4587,69.80 ,64.96 ,45.14 ,0.57 ,0.70 ,1.31 ,-1,1112.01 ,797.25 
2025-08-11T17:00:00+09:00,121526.30 ,121815.00 ,121204.30 ,121679.40 ,122912.9942,116853.4758,115829.386,118030.5533,119883.235,,,,,1,7,2.13 ,2.99 ,0,4422,4676,70.74 ,65.37 ,47.37 ,0.54 ,0.71 ,1.33 ,-1,1099.36 ,871.61 
2025-08-11T18:00:00+09:00,121679.40 ,121710.30 ,121086.00 ,121423.40 ,123054.7337,117014.0963,115871.268,118106.4433,120034.415,,,,,1,7,1.92 ,2.79 ,0,3452,4709,66.99 ,64.10 ,48.82 ,0.53 ,0.72 ,1.35 ,-1,1056.50 ,940.65 
2025-08-11T19:00:00+09:00,121423.40 ,121446.80 ,120927.50 ,121179.50 ,123154.8308,117157.6892,115909.835,118179.0017,120156.26,122326.7,,,,1,7,0.95 ,2.59 ,0,2795,4558,63.54 ,62.91 ,49.46 ,0.50 ,0.73 ,1.36 ,-1,991.43 ,994.40 
2025-08-11T20:00:00+09:00,121179.50 ,121271.40 ,120270.90 ,120557.00 ,123179.3639,117311.9761,115944.9055,118244.7067,120245.67,,,,,1,7,1.47 ,2.09 ,0,8768,4803,55.65 ,60.01 ,49.01 ,0.61 ,0.74 ,1.39 ,-1,879.48 ,1013.90 
2025-08-11T21:00:00+09:00,120557.00 ,120665.10 ,119522.00 ,119639.80 ,123150.751,117441.309,115976.0045,118296.525,120296.03,,,,,1,7,2.25 ,1.34 ,0,9628,5200,46.49 ,56.12 ,47.84 ,0.73 ,0.77 ,1.44 ,-1,708.59 ,999.32 
2025-08-11T22:00:00+09:00,119639.80 ,120298.30 ,119366.00 ,119980.80 ,123108.1072,117633.1628,116008.0885,118354.28,120370.635,,,,,1,7,1.96 ,1.62 ,0,9107,5617,49.80 ,57.17 ,46.06 ,0.74 ,0.80 ,1.50 ,-1,593.83 ,957.89 
2025-08-11T23:00:00+09:00,119980.80 ,120550.00 ,119760.00 ,120200.10 ,123059.4108,117850.1692,116041.589,118418.2733,120454.79,,,,,1,7,1.77 ,1.80 ,0,4564,5813,51.86 ,57.84 ,43.98 ,0.71 ,0.83 ,1.56 ,-1,514.64 ,898.16 
2025-08-12T00:00:00+09:00,120200.10 ,120377.20 ,119800.50 ,120270.70 ,123006.3503,118067.1797,116074.7425,118483.7667,120536.765,,,,,1,7,1.71 ,1.85 ,0,2332,5881,52.53 ,58.05 ,41.77 ,0.64 ,0.86 ,1.61 ,-1,452.37 ,823.13 
2025-08-12T01:00:00+09:00,120270.70 ,120760.30 ,119865.40 ,119905.60 ,122884.3462,118351.3738,116106.0835,118542.3033,120617.86,,,,,1,7,2.02 ,1.56 ,0,5309,5891,48.73 ,56.53 ,39.33 ,0.67 ,0.89 ,1.65 ,-1,369.30 ,740.61 
